year,month,site,block,plot,total,deoc,ipac,deva,other,log_total,station,mean_maxF,mean_minF,precip_in,precip_mm,cum_mammal,shan_mammal,rich_mammal,liz_estimates,mam_estimates,mean_maxC,mean_minC,tempdifF,tempdifC,elevation,rain_year,plotidname,plotID
2018,July,Intermediate,1,Partial,1,1,0,0,#N/A,0.693147181,Loraine,93.2,62.3,0.05,1.27000254,12,0.748017,2,134,8,34,16.83333333,30.9,17.16666667,1290.8,2017/2018,Intermediate.Partial.1,5
2018,July,Intermediate,2,Open,2,2,0,0,#N/A,1.098612289,Loraine,93.2,62.3,0.05,1.27000254,8,0.5895476,2,85,6,34,16.83333333,30.9,17.16666667,1290.8,2017/2018,Intermediate.Open.2,11
2018,July,Intermediate,2,Partial,0,0,0,0,#N/A,0,Loraine,93.2,62.3,0.05,1.27000254,12,0.748017,2,48,2,34,16.83333333,30.9,17.16666667,1290.8,2017/2018,Intermediate.Partial.2,14
2018,July,Intermediate,2,Total,2,2,0,0,#N/A,1.098612289,Loraine,93.2,62.3,0.05,1.27000254,23,0.687067,2,85,#N/A,34,16.83333333,30.9,17.16666667,1290.8,2017/2018,Intermediate.Total.2,17
2018,July,Intermediate,3,Open,2,2,0,0,#N/A,1.098612289,Loraine,93.2,62.3,0.05,1.27000254,8,0.5895476,2,208,#N/A,34,16.83333333,30.9,17.16666667,1290.8,2017/2018,Intermediate.Open.3,20
2018,July,Intermediate,3,Partial,5,4,0,1,#N/A,1.791759469,Loraine,93.2,62.3,0.05,1.27000254,12,0.748017,2,163,#N/A,34,16.83333333,30.9,17.16666667,1290.8,2017/2018,Intermediate.Partial.3,23
2018,July,Intermediate,3,Total,8,6,0,2,#N/A,2.197224577,Loraine,93.2,62.3,0.05,1.27000254,23,0.687067,2,177,2,34,16.83333333,30.9,17.16666667,1290.8,2017/2018,Intermediate.Total.3,26
2018,July,Mesic,1,Open,0,0,0,0,#N/A,0,Chuchupate,91.1,52.9,#N/A,#N/A,48,1.1649914,3,#N/A,29,32.83333333,11.61111111,38.2,21.22222222,1493.5,2017/2018,Mesic.Open.1,3
2018,July,Mesic,1,Partial,1,1,0,0,#N/A,0.693147181,Chuchupate,91.1,52.9,#N/A,#N/A,62,1.3021472,4,#N/A,216,32.83333333,11.61111111,38.2,21.22222222,1493.5,2017/2018,Mesic.Partial.1,6
2018,July,Mesic,1,Total,1,1,0,0,#N/A,0.693147181,Chuchupate,91.1,52.9,#N/A,#N/A,72,1.1596465,4,#N/A,63,32.83333333,11.61111111,38.2,21.22222222,1493.5,2017/2018,Mesic.Total.1,9
2018,July,Mesic,2,Open,0,0,0,0,#N/A,0,Chuchupate,91.1,52.9,#N/A,#N/A,48,1.1649914,3,#N/A,2,32.83333333,11.61111111,38.2,21.22222222,1493.5,2017/2018,Mesic.Open.2,12
2018,July,Mesic,2,Partial,0,0,0,0,#N/A,0,Chuchupate,91.1,52.9,#N/A,#N/A,62,1.3021472,4,#N/A,16,32.83333333,11.61111111,38.2,21.22222222,1493.5,2017/2018,Mesic.Partial.2,15
2018,July,Mesic,2,Total,0,0,0,0,#N/A,0,Chuchupate,91.1,52.9,#N/A,#N/A,72,1.1596465,4,#N/A,8,32.83333333,11.61111111,38.2,21.22222222,1493.5,2017/2018,Mesic.Total.2,18
2018,July,Mesic,3,Open,0,0,0,0,#N/A,0,Chuchupate,91.1,52.9,#N/A,#N/A,48,1.1649914,3,#N/A,13,32.83333333,11.61111111,38.2,21.22222222,1493.5,2017/2018,Mesic.Open.3,21
2018,July,Mesic,3,Partial,1,1,0,0,#N/A,0.693147181,Chuchupate,91.1,52.9,#N/A,#N/A,62,1.3021472,4,#N/A,#N/A,32.83333333,11.61111111,38.2,21.22222222,1493.5,2017/2018,Mesic.Partial.3,24
2018,July,Mesic,3,Total,0,0,0,0,#N/A,0,Chuchupate,91.1,52.9,#N/A,#N/A,72,1.1596465,4,#N/A,18,32.83333333,11.61111111,38.2,21.22222222,1493.5,2017/2018,Mesic.Total.3,27
2018,June,Arid,1,Open,0,0,0,0,#N/A,0,Lebec,83.9,60.2,#N/A,#N/A,13,0.5895476,2,52,2,28.83333333,15.66666667,23.7,13.16666667,1089.7,2017/2018,Arid.Open.1,1
2018,June,Arid,1,Partial,0,0,0,0,#N/A,0,Lebec,83.9,60.2,#N/A,#N/A,42,1.0016857,4,74,16,28.83333333,15.66666667,23.7,13.16666667,1089.7,2017/2018,Arid.Partial.1,4
2018,June,Arid,1,Total,0,0,0,0,#N/A,0,Lebec,83.9,60.2,#N/A,#N/A,34,1.2446206,4,68,16,28.83333333,15.66666667,23.7,13.16666667,1089.7,2017/2018,Arid.Total.1,7
2018,June,Arid,2,Open,0,0,0,0,#N/A,0,Lebec,83.9,60.2,#N/A,#N/A,13,0.5895476,2,61,6,28.83333333,15.66666667,23.7,13.16666667,1089.7,2017/2018,Arid.Open.2,10
2018,June,Arid,2,Partial,0,0,0,0,#N/A,0,Lebec,83.9,60.2,#N/A,#N/A,42,1.0016857,4,73,46,28.83333333,15.66666667,23.7,13.16666667,1089.7,2017/2018,Arid.Partial.2,13
2018,June,Arid,2,Total,0,0,0,0,#N/A,0,Lebec,83.9,60.2,#N/A,#N/A,34,1.2446206,4,61,41,28.83333333,15.66666667,23.7,13.16666667,1089.7,2017/2018,Arid.Total.2,16
2018,June,Arid,3,Open,0,0,0,0,#N/A,0,Lebec,83.9,60.2,#N/A,#N/A,13,0.5895476,2,83,3,28.83333333,15.66666667,23.7,13.16666667,1089.7,2017/2018,Arid.Open.3,19
2018,June,Arid,3,Partial,0,0,0,0,#N/A,0,Lebec,83.9,60.2,#N/A,#N/A,42,1.0016857,4,70,#N/A,28.83333333,15.66666667,23.7,13.16666667,1089.7,2017/2018,Arid.Partial.3,22
2018,June,Arid,3,Total,0,0,0,0,#N/A,0,Lebec,83.9,60.2,#N/A,#N/A,34,1.2446206,4,89,16,28.83333333,15.66666667,23.7,13.16666667,1089.7,2017/2018,Arid.Total.3,25
2018,June,Intermediate,1,Open,0,0,0,0,#N/A,0,Loraine,84,52.2,0,0,8,0.5895476,2,130,#N/A,28.88888889,11.22222222,31.8,17.66666667,1290.8,2017/2018,Intermediate.Open.1,2
2018,June,Intermediate,1,Partial,2,1,0,1,#N/A,1.098612289,Loraine,84,52.2,0,0,12,0.748017,2,134,8,28.88888889,11.22222222,31.8,17.66666667,1290.8,2017/2018,Intermediate.Partial.1,5
2018,June,Intermediate,1,Total,4,3,0,1,#N/A,1.609437912,Loraine,84,52.2,0,0,23,0.687067,2,138,32,28.88888889,11.22222222,31.8,17.66666667,1290.8,2017/2018,Intermediate.Total.1,8
2018,June,Intermediate,2,Open,4,4,0,0,#N/A,1.609437912,Loraine,84,52.2,0,0,8,0.5895476,2,85,6,28.88888889,11.22222222,31.8,17.66666667,1290.8,2017/2018,Intermediate.Open.2,11
2018,June,Intermediate,2,Partial,1,1,0,0,#N/A,0.693147181,Loraine,84,52.2,0,0,12,0.748017,2,48,2,28.88888889,11.22222222,31.8,17.66666667,1290.8,2017/2018,Intermediate.Partial.2,14
2018,June,Intermediate,2,Total,8,6,0,2,#N/A,2.197224577,Loraine,84,52.2,0,0,23,0.687067,2,85,#N/A,28.88888889,11.22222222,31.8,17.66666667,1290.8,2017/2018,Intermediate.Total.2,17
2018,June,Intermediate,3,Open,8,7,1,0,#N/A,2.197224577,Loraine,84,52.2,0,0,8,0.5895476,2,208,#N/A,28.88888889,11.22222222,31.8,17.66666667,1290.8,2017/2018,Intermediate.Open.3,20
2018,June,Intermediate,3,Partial,13,10,1,2,#N/A,2.63905733,Loraine,84,52.2,0,0,12,0.748017,2,163,#N/A,28.88888889,11.22222222,31.8,17.66666667,1290.8,2017/2018,Intermediate.Partial.3,23
2018,June,Intermediate,3,Total,17,14,0,3,#N/A,2.890371758,Loraine,84,52.2,0,0,23,0.687067,2,177,2,28.88888889,11.22222222,31.8,17.66666667,1290.8,2017/2018,Intermediate.Total.3,26
2018,June,Mesic,1,Open,0,0,0,0,#N/A,0,Chuchupate,83.6,42,#N/A,#N/A,48,1.1649914,3,#N/A,29,28.66666667,5.555555556,41.6,23.11111111,1493.5,2017/2018,Mesic.Open.1,3
2018,June,Mesic,1,Partial,2,2,0,0,#N/A,1.098612289,Chuchupate,83.6,42,#N/A,#N/A,62,1.3021472,4,#N/A,216,28.66666667,5.555555556,41.6,23.11111111,1493.5,2017/2018,Mesic.Partial.1,6
2018,June,Mesic,1,Total,1,1,0,0,#N/A,0.693147181,Chuchupate,83.6,42,#N/A,#N/A,72,1.1596465,4,#N/A,63,28.66666667,5.555555556,41.6,23.11111111,1493.5,2017/2018,Mesic.Total.1,9
2018,June,Mesic,2,Open,1,1,0,0,#N/A,0.693147181,Chuchupate,83.6,42,#N/A,#N/A,48,1.1649914,3,#N/A,2,28.66666667,5.555555556,41.6,23.11111111,1493.5,2017/2018,Mesic.Open.2,12
2018,June,Mesic,2,Partial,4,4,0,0,#N/A,1.609437912,Chuchupate,83.6,42,#N/A,#N/A,62,1.3021472,4,#N/A,16,28.66666667,5.555555556,41.6,23.11111111,1493.5,2017/2018,Mesic.Partial.2,15
2018,June,Mesic,2,Total,6,5,0,1,#N/A,1.945910149,Chuchupate,83.6,42,#N/A,#N/A,72,1.1596465,4,#N/A,8,28.66666667,5.555555556,41.6,23.11111111,1493.5,2017/2018,Mesic.Total.2,18
2018,June,Mesic,3,Open,5,5,0,0,#N/A,1.791759469,Chuchupate,83.6,42,#N/A,#N/A,48,1.1649914,3,#N/A,13,28.66666667,5.555555556,41.6,23.11111111,1493.5,2017/2018,Mesic.Open.3,21
2018,June,Mesic,3,Partial,4,4,0,0,#N/A,1.609437912,Chuchupate,83.6,42,#N/A,#N/A,62,1.3021472,4,#N/A,#N/A,28.66666667,5.555555556,41.6,23.11111111,1493.5,2017/2018,Mesic.Partial.3,24
2018,June,Mesic,3,Total,9,9,0,0,#N/A,2.302585093,Chuchupate,83.6,42,#N/A,#N/A,72,1.1596465,4,#N/A,18,28.66666667,5.555555556,41.6,23.11111111,1493.5,2017/2018,Mesic.Total.3,27
2018,March,Arid,1,Open,0,0,0,0,#N/A,0,Lebec,54.6,37.6,2.26,57.40411481,13,0.5895476,2,52,2,12.55555556,3.111111111,17,9.444444444,1089.7,2017/2018,Arid.Open.1,1
2018,March,Arid,1,Partial,1,0,1,0,#N/A,0.693147181,Lebec,54.6,37.6,2.26,57.40411481,42,1.0016857,4,74,16,12.55555556,3.111111111,17,9.444444444,1089.7,2017/2018,Arid.Partial.1,4
2018,March,Arid,1,Total,1,1,0,0,#N/A,0.693147181,Lebec,54.6,37.6,2.26,57.40411481,34,1.2446206,4,68,16,12.55555556,3.111111111,17,9.444444444,1089.7,2017/2018,Arid.Total.1,7
2018,March,Arid,2,Open,0,0,0,0,#N/A,0,Lebec,54.6,37.6,2.26,57.40411481,13,0.5895476,2,61,6,12.55555556,3.111111111,17,9.444444444,1089.7,2017/2018,Arid.Open.2,10
2018,March,Arid,2,Partial,3,2,1,0,#N/A,1.386294361,Lebec,54.6,37.6,2.26,57.40411481,42,1.0016857,4,73,46,12.55555556,3.111111111,17,9.444444444,1089.7,2017/2018,Arid.Partial.2,13
2018,March,Arid,2,Total,4,3,1,0,#N/A,1.609437912,Lebec,54.6,37.6,2.26,57.40411481,34,1.2446206,4,61,41,12.55555556,3.111111111,17,9.444444444,1089.7,2017/2018,Arid.Total.2,16
2018,March,Arid,3,Open,0,0,0,0,#N/A,0,Lebec,54.6,37.6,2.26,57.40411481,13,0.5895476,2,83,3,12.55555556,3.111111111,17,9.444444444,1089.7,2017/2018,Arid.Open.3,19
2018,March,Arid,3,Partial,2,2,0,0,#N/A,1.098612289,Lebec,54.6,37.6,2.26,57.40411481,42,1.0016857,4,70,#N/A,12.55555556,3.111111111,17,9.444444444,1089.7,2017/2018,Arid.Partial.3,22
2018,March,Arid,3,Total,0,0,0,0,#N/A,0,Lebec,54.6,37.6,2.26,57.40411481,34,1.2446206,4,89,16,12.55555556,3.111111111,17,9.444444444,1089.7,2017/2018,Arid.Total.3,25
2018,March,Intermediate,1,Open,0,0,0,0,#N/A,0,Loraine,55.7,35.7,5.35,135.8902718,8,0.5895476,2,130,#N/A,13.16666667,2.055555556,20,11.11111111,1290.8,2017/2018,Intermediate.Open.1,2
2018,March,Intermediate,1,Partial,0,0,0,0,#N/A,0,Loraine,55.7,35.7,5.35,135.8902718,12,0.748017,2,134,8,13.16666667,2.055555556,20,11.11111111,1290.8,2017/2018,Intermediate.Partial.1,5
2018,March,Intermediate,1,Total,0,0,0,0,#N/A,0,Loraine,55.7,35.7,5.35,135.8902718,23,0.687067,2,138,32,13.16666667,2.055555556,20,11.11111111,1290.8,2017/2018,Intermediate.Total.1,8
2018,March,Intermediate,2,Open,0,0,0,0,#N/A,0,Loraine,55.7,35.7,5.35,135.8902718,8,0.5895476,2,85,6,13.16666667,2.055555556,20,11.11111111,1290.8,2017/2018,Intermediate.Open.2,11
2018,March,Intermediate,2,Partial,1,1,0,0,#N/A,0.693147181,Loraine,55.7,35.7,5.35,135.8902718,12,0.748017,2,48,2,13.16666667,2.055555556,20,11.11111111,1290.8,2017/2018,Intermediate.Partial.2,14
2018,March,Intermediate,2,Total,4,4,0,0,#N/A,1.609437912,Loraine,55.7,35.7,5.35,135.8902718,23,0.687067,2,85,#N/A,13.16666667,2.055555556,20,11.11111111,1290.8,2017/2018,Intermediate.Total.2,17
2018,March,Intermediate,3,Open,5,5,0,0,#N/A,1.791759469,Loraine,55.7,35.7,5.35,135.8902718,8,0.5895476,2,208,#N/A,13.16666667,2.055555556,20,11.11111111,1290.8,2017/2018,Intermediate.Open.3,20
2018,March,Intermediate,3,Partial,7,7,0,0,#N/A,2.079441542,Loraine,55.7,35.7,5.35,135.8902718,12,0.748017,2,163,#N/A,13.16666667,2.055555556,20,11.11111111,1290.8,2017/2018,Intermediate.Partial.3,23
2018,March,Intermediate,3,Total,8,7,1,0,#N/A,2.197224577,Loraine,55.7,35.7,5.35,135.8902718,23,0.687067,2,177,2,13.16666667,2.055555556,20,11.11111111,1290.8,2017/2018,Intermediate.Total.3,26
2018,March,Mesic,1,Open,1,0,1,0,#N/A,0.693147181,Chuchupate,54,27.7,8.97,227.8384557,48,1.1649914,3,#N/A,29,12.22222222,-2.388888889,26.3,14.61111111,1493.5,2017/2018,Mesic.Open.1,3
2018,March,Mesic,1,Partial,2,2,0,0,#N/A,1.098612289,Chuchupate,54,27.7,8.97,227.8384557,62,1.3021472,4,#N/A,216,12.22222222,-2.388888889,26.3,14.61111111,1493.5,2017/2018,Mesic.Partial.1,6
2018,March,Mesic,1,Total,2,2,0,0,#N/A,1.098612289,Chuchupate,54,27.7,8.97,227.8384557,72,1.1596465,4,#N/A,63,12.22222222,-2.388888889,26.3,14.61111111,1493.5,2017/2018,Mesic.Total.1,9
2018,March,Mesic,2,Open,0,0,0,0,#N/A,0,Chuchupate,54,27.7,8.97,227.8384557,48,1.1649914,3,#N/A,2,12.22222222,-2.388888889,26.3,14.61111111,1493.5,2017/2018,Mesic.Open.2,12
2018,March,Mesic,2,Partial,0,0,0,0,#N/A,0,Chuchupate,54,27.7,8.97,227.8384557,62,1.3021472,4,#N/A,16,12.22222222,-2.388888889,26.3,14.61111111,1493.5,2017/2018,Mesic.Partial.2,15
2018,March,Mesic,2,Total,0,0,0,0,#N/A,0,Chuchupate,54,27.7,8.97,227.8384557,72,1.1596465,4,#N/A,8,12.22222222,-2.388888889,26.3,14.61111111,1493.5,2017/2018,Mesic.Total.2,18
2018,March,Mesic,3,Open,0,0,0,0,#N/A,0,Chuchupate,54,27.7,8.97,227.8384557,48,1.1649914,3,#N/A,13,12.22222222,-2.388888889,26.3,14.61111111,1493.5,2017/2018,Mesic.Open.3,21
2018,March,Mesic,3,Partial,2,1,1,0,#N/A,1.098612289,Chuchupate,54,27.7,8.97,227.8384557,62,1.3021472,4,#N/A,#N/A,12.22222222,-2.388888889,26.3,14.61111111,1493.5,2017/2018,Mesic.Partial.3,24
2018,March,Mesic,3,Total,0,0,0,0,#N/A,0,Chuchupate,54,27.7,8.97,227.8384557,72,1.1596465,4,#N/A,18,12.22222222,-2.388888889,26.3,14.61111111,1493.5,2017/2018,Mesic.Total.3,27
2018,May,Arid,1,Partial,0,0,0,0,#N/A,0,Lebec,68.9,48.3,0.17,4.318008636,42,1.0016857,4,74,16,20.5,9.055555556,20.6,11.44444444,1089.7,2017/2018,Arid.Partial.1,4
2018,May,Arid,1,Total,0,0,0,0,#N/A,0,Lebec,68.9,48.3,0.17,4.318008636,34,1.2446206,4,68,16,20.5,9.055555556,20.6,11.44444444,1089.7,2017/2018,Arid.Total.1,7
2018,May,Arid,2,Open,0,0,0,0,#N/A,0,Lebec,68.9,48.3,0.17,4.318008636,13,0.5895476,2,61,6,20.5,9.055555556,20.6,11.44444444,1089.7,2017/2018,Arid.Open.2,10
2018,May,Arid,2,Partial,0,0,0,0,#N/A,0,Lebec,68.9,48.3,0.17,4.318008636,42,1.0016857,4,73,46,20.5,9.055555556,20.6,11.44444444,1089.7,2017/2018,Arid.Partial.2,13
2018,May,Arid,2,Total,0,0,0,0,#N/A,0,Lebec,68.9,48.3,0.17,4.318008636,34,1.2446206,4,61,41,20.5,9.055555556,20.6,11.44444444,1089.7,2017/2018,Arid.Total.2,16
2018,May,Arid,3,Open,0,0,0,0,#N/A,0,Lebec,68.9,48.3,0.17,4.318008636,13,0.5895476,2,83,3,20.5,9.055555556,20.6,11.44444444,1089.7,2017/2018,Arid.Open.3,19
2018,May,Arid,3,Partial,0,0,0,0,#N/A,0,Lebec,68.9,48.3,0.17,4.318008636,42,1.0016857,4,70,#N/A,20.5,9.055555556,20.6,11.44444444,1089.7,2017/2018,Arid.Partial.3,22
2018,May,Arid,3,Total,0,0,0,0,#N/A,0,Lebec,68.9,48.3,0.17,4.318008636,34,1.2446206,4,89,16,20.5,9.055555556,20.6,11.44444444,1089.7,2017/2018,Arid.Total.3,25
2018,May,Arid,1,Open,0,0,0,0,#N/A,0,Lebec,68.9,48.3,0.17,4.318008636,13,0.5895476,2,52,2,20.5,9.055555556,20.6,11.44444444,1089.7,2017/2018,Arid.Open.1,1
2018,May,Intermediate,1,Open,0,0,0,0,#N/A,0,Loraine,71.4,44.2,0,0,8,0.5895476,2,130,#N/A,21.88888889,6.777777778,27.2,15.11111111,1290.8,2017/2018,Intermediate.Open.1,2
2018,May,Intermediate,1,Partial,0,0,0,0,#N/A,0,Loraine,71.4,44.2,0,0,12,0.748017,2,134,8,21.88888889,6.777777778,27.2,15.11111111,1290.8,2017/2018,Intermediate.Partial.1,5
2018,May,Intermediate,2,Open,6,6,0,0,#N/A,1.945910149,Loraine,71.4,44.2,0,0,8,0.5895476,2,85,6,21.88888889,6.777777778,27.2,15.11111111,1290.8,2017/2018,Intermediate.Open.2,11
2018,May,Intermediate,2,Partial,1,0,0,1,#N/A,0.693147181,Loraine,71.4,44.2,0,0,12,0.748017,2,48,2,21.88888889,6.777777778,27.2,15.11111111,1290.8,2017/2018,Intermediate.Partial.2,14
2018,May,Intermediate,1,Total,2,1,1,0,#N/A,1.098612289,Loraine,71.4,44.2,0,0,23,0.687067,2,138,32,21.88888889,6.777777778,27.2,15.11111111,1290.8,2017/2018,Intermediate.Total.1,8
2018,May,Intermediate,1,Total,2,2,0,0,#N/A,1.098612289,Loraine,71.4,44.2,0,0,23,0.687067,2,138,32,21.88888889,6.777777778,27.2,15.11111111,1290.8,2017/2018,Intermediate.Total.1,8
2018,May,Intermediate,1,Open,1,1,0,0,#N/A,0.693147181,Loraine,71.4,44.2,0,0,8,0.5895476,2,130,#N/A,21.88888889,6.777777778,27.2,15.11111111,1290.8,2017/2018,Intermediate.Open.1,2
2018,May,Intermediate,1,Partial,4,4,0,0,#N/A,1.609437912,Loraine,71.4,44.2,0,0,12,0.748017,2,134,8,21.88888889,6.777777778,27.2,15.11111111,1290.8,2017/2018,Intermediate.Partial.1,5
2018,May,Intermediate,2,Open,9,8,1,0,#N/A,2.302585093,Loraine,71.4,44.2,0,0,8,0.5895476,2,85,6,21.88888889,6.777777778,27.2,15.11111111,1290.8,2017/2018,Intermediate.Open.2,11
2018,May,Intermediate,2,Total,11,10,1,0,#N/A,2.48490665,Loraine,71.4,44.2,0,0,23,0.687067,2,85,#N/A,21.88888889,6.777777778,27.2,15.11111111,1290.8,2017/2018,Intermediate.Total.2,17
2018,May,Intermediate,3,Open,3,3,0,0,#N/A,1.386294361,Loraine,71.4,44.2,0,0,8,0.5895476,2,208,#N/A,21.88888889,6.777777778,27.2,15.11111111,1290.8,2017/2018,Intermediate.Open.3,20
2018,May,Intermediate,3,Partial,9,8,1,0,#N/A,2.302585093,Loraine,71.4,44.2,0,0,12,0.748017,2,163,#N/A,21.88888889,6.777777778,27.2,15.11111111,1290.8,2017/2018,Intermediate.Partial.3,23
2018,May,Intermediate,3,Total,16,16,0,0,#N/A,2.833213344,Loraine,71.4,44.2,0,0,23,0.687067,2,177,2,21.88888889,6.777777778,27.2,15.11111111,1290.8,2017/2018,Intermediate.Total.3,26
2018,May,Intermediate,3,Total,24,23,0,1,#N/A,3.218875825,Loraine,71.4,44.2,0,0,23,0.687067,2,177,2,21.88888889,6.777777778,27.2,15.11111111,1290.8,2017/2018,Intermediate.Total.3,26
2018,May,Intermediate,2,Partial,0,0,0,0,#N/A,0,Loraine,71.4,44.2,0,0,12,0.748017,2,48,2,21.88888889,6.777777778,27.2,15.11111111,1290.8,2017/2018,Intermediate.Partial.2,14
2018,May,Intermediate,2,Total,14,12,2,0,#N/A,2.708050201,Loraine,71.4,44.2,0,0,23,0.687067,2,85,#N/A,21.88888889,6.777777778,27.2,15.11111111,1290.8,2017/2018,Intermediate.Total.2,17
2018,May,Intermediate,3,Open,7,7,0,0,#N/A,2.079441542,Loraine,71.4,44.2,0,0,8,0.5895476,2,208,#N/A,21.88888889,6.777777778,27.2,15.11111111,1290.8,2017/2018,Intermediate.Open.3,20
2018,May,Intermediate,3,Partial,16,14,0,2,#N/A,2.833213344,Loraine,71.4,44.2,0,0,12,0.748017,2,163,#N/A,21.88888889,6.777777778,27.2,15.11111111,1290.8,2017/2018,Intermediate.Partial.3,23
2018,May,Mesic,1,Open,0,0,0,0,#N/A,0,Chuchupate,70.7,36.1,#N/A,#N/A,48,1.1649914,3,#N/A,29,21.5,2.277777778,34.6,19.22222222,1493.5,2017/2018,Mesic.Open.1,3
2018,May,Mesic,1,Partial,5,5,0,0,#N/A,1.791759469,Chuchupate,70.7,36.1,#N/A,#N/A,62,1.3021472,4,#N/A,216,21.5,2.277777778,34.6,19.22222222,1493.5,2017/2018,Mesic.Partial.1,6
2018,May,Mesic,1,Total,2,2,0,0,#N/A,1.098612289,Chuchupate,70.7,36.1,#N/A,#N/A,72,1.1596465,4,#N/A,63,21.5,2.277777778,34.6,19.22222222,1493.5,2017/2018,Mesic.Total.1,9
2018,May,Mesic,2,Open,1,1,0,0,#N/A,0.693147181,Chuchupate,70.7,36.1,#N/A,#N/A,48,1.1649914,3,#N/A,2,21.5,2.277777778,34.6,19.22222222,1493.5,2017/2018,Mesic.Open.2,12
2018,May,Mesic,2,Partial,2,1,1,0,#N/A,1.098612289,Chuchupate,70.7,36.1,#N/A,#N/A,62,1.3021472,4,#N/A,16,21.5,2.277777778,34.6,19.22222222,1493.5,2017/2018,Mesic.Partial.2,15
2018,May,Mesic,2,Total,1,1,0,0,#N/A,0.693147181,Chuchupate,70.7,36.1,#N/A,#N/A,72,1.1596465,4,#N/A,8,21.5,2.277777778,34.6,19.22222222,1493.5,2017/2018,Mesic.Total.2,18
2018,May,Mesic,3,Open,1,0,1,0,#N/A,0.693147181,Chuchupate,70.7,36.1,#N/A,#N/A,48,1.1649914,3,#N/A,13,21.5,2.277777778,34.6,19.22222222,1493.5,2017/2018,Mesic.Open.3,21
2018,May,Mesic,3,Partial,1,1,0,0,#N/A,0.693147181,Chuchupate,70.7,36.1,#N/A,#N/A,62,1.3021472,4,#N/A,#N/A,21.5,2.277777778,34.6,19.22222222,1493.5,2017/2018,Mesic.Partial.3,24
2018,May,Mesic,3,Total,3,3,0,0,#N/A,1.386294361,Chuchupate,70.7,36.1,#N/A,#N/A,72,1.1596465,4,#N/A,18,21.5,2.277777778,34.6,19.22222222,1493.5,2017/2018,Mesic.Total.3,27
2018,May,Mesic,3,Total,5,5,0,0,#N/A,1.791759469,Chuchupate,70.7,36.1,#N/A,#N/A,72,1.1596465,4,#N/A,18,21.5,2.277777778,34.6,19.22222222,1493.5,2017/2018,Mesic.Total.3,27
2018,May,Mesic,1,Open,1,1,0,0,#N/A,0.693147181,Chuchupate,70.7,36.1,#N/A,#N/A,48,1.1649914,3,#N/A,29,21.5,2.277777778,34.6,19.22222222,1493.5,2017/2018,Mesic.Open.1,3
2018,May,Mesic,1,Partial,4,4,0,0,#N/A,1.609437912,Chuchupate,70.7,36.1,#N/A,#N/A,62,1.3021472,4,#N/A,216,21.5,2.277777778,34.6,19.22222222,1493.5,2017/2018,Mesic.Partial.1,6
2018,May,Mesic,1,Total,4,3,1,0,#N/A,1.609437912,Chuchupate,70.7,36.1,#N/A,#N/A,72,1.1596465,4,#N/A,63,21.5,2.277777778,34.6,19.22222222,1493.5,2017/2018,Mesic.Total.1,9
2018,May,Mesic,2,Open,0,0,0,0,#N/A,0,Chuchupate,70.7,36.1,#N/A,#N/A,48,1.1649914,3,#N/A,2,21.5,2.277777778,34.6,19.22222222,1493.5,2017/2018,Mesic.Open.2,12
2018,May,Mesic,2,Partial,2,2,0,0,#N/A,1.098612289,Chuchupate,70.7,36.1,#N/A,#N/A,62,1.3021472,4,#N/A,16,21.5,2.277777778,34.6,19.22222222,1493.5,2017/2018,Mesic.Partial.2,15
2018,May,Mesic,2,Total,0,0,0,0,#N/A,0,Chuchupate,70.7,36.1,#N/A,#N/A,72,1.1596465,4,#N/A,8,21.5,2.277777778,34.6,19.22222222,1493.5,2017/2018,Mesic.Total.2,18
2018,May,Mesic,3,Open,2,2,0,0,#N/A,1.098612289,Chuchupate,70.7,36.1,#N/A,#N/A,48,1.1649914,3,#N/A,13,21.5,2.277777778,34.6,19.22222222,1493.5,2017/2018,Mesic.Open.3,21
2018,November,Arid,1,Open,0,0,0,0,#N/A,0,Lebec,#N/A,#N/A,#N/A,#N/A,13,0.5895476,2,52,2,#N/A,#N/A,#N/A,#N/A,1089.7,2018/2019,Arid.Open.1,1
2018,November,Arid,1,Partial,0,0,0,0,#N/A,0,Lebec,#N/A,#N/A,#N/A,#N/A,42,1.0016857,4,74,16,#N/A,#N/A,#N/A,#N/A,1089.7,2018/2019,Arid.Partial.1,4
2018,November,Arid,1,Total,2,2,0,0,#N/A,1.098612289,Lebec,#N/A,#N/A,#N/A,#N/A,34,1.2446206,4,68,16,#N/A,#N/A,#N/A,#N/A,1089.7,2018/2019,Arid.Total.1,7
2018,November,Arid,2,Open,0,0,0,0,#N/A,0,Lebec,#N/A,#N/A,#N/A,#N/A,13,0.5895476,2,61,6,#N/A,#N/A,#N/A,#N/A,1089.7,2018/2019,Arid.Open.2,10
2018,November,Arid,2,Partial,5,2,3,0,#N/A,1.791759469,Lebec,#N/A,#N/A,#N/A,#N/A,42,1.0016857,4,73,46,#N/A,#N/A,#N/A,#N/A,1089.7,2018/2019,Arid.Partial.2,13
2018,November,Arid,2,Total,1,1,0,0,#N/A,0.693147181,Lebec,#N/A,#N/A,#N/A,#N/A,34,1.2446206,4,61,41,#N/A,#N/A,#N/A,#N/A,1089.7,2018/2019,Arid.Total.2,16
